Selected,Order ID,ship-city,index,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,Day,Month,Year
No,408-0640216-7978724,New delhi,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XXL,Shipped,< 0.125,INR,0.0728844 - 0.101365,Delhi,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,402-1138267-4734758,Visakhapatnam,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,M,Shipped,< 0.125,INR,< 0.0728844,Andhra pradesh,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,408-7529472-1876343,Guwahati,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,S,Shipped,< 0.125,INR,0.0728844 - 0.101365,Assam,≥ 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-9522573-7483555,Mumbai,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,M,Shipped,< 0.125,INR,0.0728844 - 0.101365,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,404-4487744-2105102,Sagar,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Saree,Free,Shipped,< 0.125,INR,0.129481 - 0.150045,Madhya pradesh,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-4261792-3599526,Ghaziabad,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,< 0.125,INR,0.129481 - 0.150045,Uttar pradesh,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,404-4093815-2846727,Mysuru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,XL,Shipped,< 0.125,INR,0.101365 - 0.129481,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-4842969-1239564,Gurugram,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,3XL,Shipped,< 0.125,INR,< 0.0728844,Haryana,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,402-2508857-8135568,Ghaziabad,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,< 0.125,INR,0.129481 - 0.150045,Uttar pradesh,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,171-0353075-2367565,Hyderabad,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,XL,Shipped,< 0.125,INR,< 0.0728844,Telangana,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,408-4307373-2405106,Pune,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,≥ 0.150045,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-7193199-7435523,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,M,Shipped,< 0.125,INR,0.0728844 - 0.101365,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-7193199-7435523,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,M,Shipped,< 0.125,INR,0.0728844 - 0.101365,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-6586898-9989905,Renigunta,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,< 0.125,INR,≥ 0.150045,Andhra pradesh,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,406-3470509-4981120,Kolkata,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,< 0.125,INR,≥ 0.150045,West bengal,≥ 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,404-7066353-3794720,Chennai,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,< 0.125,INR,≥ 0.150045,Tamil nadu,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-4134169-8968337,Pune,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,≥ 0.150045,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,408-9271380-9385941,Bangalore,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,M,Shipped,< 0.125,INR,≥ 0.150045,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,406-6663175-9151528,Kushalanagara,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,< 0.125,INR,0.101365 - 0.129481,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,406-1826313-4037946,Hyderabad,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,XXL,Shipped,< 0.125,INR,0.129481 - 0.150045,Telangana,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,402-3608304-2972330,Lucknow,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,< 0.125,INR,0.0728844 - 0.101365,Uttar pradesh,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-9007433-9527552,Kayamkulam,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Kerala,≥ 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,404-7067192-0737132,Kolkata,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,< 0.125,INR,0.129481 - 0.150045,West bengal,≥ 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,171-6091057-2113943,Kolkata,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,5XL,Shipped,< 0.125,INR,≥ 0.150045,West bengal,≥ 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-3521154-6112340,Nashik,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,≥ 0.150045,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-1975638-6106762,Nashik road,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Kurta,XL,Shipped,< 0.125,INR,< 0.0728844,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,406-9863508-8157920,Sonipat,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.129481 - 0.150045,Haryana,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,408-8244015-0652351,Somasundarapalaya,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,XXL,Shipped,< 0.125,INR,< 0.0728844,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-5691953-0025121,Hyderabad,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,0.101365 - 0.129481,Telangana,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,171-4937821-2994737,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-5964602-6276302,Guntur,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,< 0.125,INR,0.101365 - 0.129481,Andhra pradesh,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-2229792-5838728,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,L,Shipped,< 0.125,INR,0.0728844 - 0.101365,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-5880410-4126722,Mumbai,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,S,Shipped,< 0.125,INR,< 0.0728844,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-1674021-3365164,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,< 0.125,INR,0.0728844 - 0.101365,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-1674021-3365164,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,< 0.125,INR,≥ 0.150045,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,171-7251825-1943539,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Ethnic Dress,3XL,Shipped,< 0.125,INR,≥ 0.150045,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,171-7965875-2430716,Chennai,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,< 0.125,INR,≥ 0.150045,Tamil nadu,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,402-0174462-3010735,Cheranallur,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Kerala,≥ 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-5113888-3436313,Kurukshetra,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,0.129481 - 0.150045,Haryana,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,407-3899082-3112349,Morena,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,3XL,Shipped,< 0.125,INR,0.0728844 - 0.101365,Madhya pradesh,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-6971402-6015503,Vijayawada,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,3XL,Shipped,< 0.125,INR,0.101365 - 0.129481,Andhra pradesh,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,406-0196611-2881100,Delhi,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,≥ 0.150045,Delhi,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,404-1104088-5817950,Lucknow,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Uttar pradesh,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,406-1767650-6945162,Mumbai,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,0.129481 - 0.150045,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-2323389-3988366,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,< 0.125,INR,0.101365 - 0.129481,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-5004598-4920338,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XXL,Shipped,< 0.125,INR,< 0.0728844,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,406-8226248-7458731,Ghaziabad,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,< 0.125,INR,0.101365 - 0.129481,Uttar pradesh,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-8798877-1493967,Paduvilayi,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,M,Shipped,< 0.125,INR,0.0728844 - 0.101365,Kerala,≥ 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,407-2961710-3445116,Dhule,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,< 0.125,INR,≥ 0.150045,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-0036443-0593104,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,< 0.125,INR,0.0728844 - 0.101365,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,404-0213984-0349950,Erode district,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,< 0.125,INR,≥ 0.150045,Tamil nadu,≥ 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-7801783-1839544,New delhi,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,< 0.125,INR,0.129481 - 0.150045,Delhi,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,407-2994817-4314704,Lucknow,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,0.101365 - 0.129481,Uttar pradesh,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,402-5066140-3097961,Mumbai,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,< 0.125,INR,0.0728844 - 0.101365,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,171-8776498-1273136,Panipat,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Ethnic Dress,XS,Shipped,< 0.125,INR,< 0.0728844,Haryana,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,404-7628686-4275502,Kota,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.129481 - 0.150045,Rajasthan,0.185215 - 0.40401,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,402-8251650-6099509,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,< 0.125,INR,≥ 0.150045,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,402-8251650-6099509,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,< 0.125,INR,≥ 0.150045,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,402-9036061-8096334,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,0.101365 - 0.129481,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,171-6194674-8192350,Pune,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,XXL,Shipped,< 0.125,INR,0.0728844 - 0.101365,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-1899451-8549945,Anjar,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Gujarat,0.185215 - 0.40401,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,171-5996851-4623562,New delhi,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,S,Shipped,< 0.125,INR,< 0.0728844,Delhi,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,406-4726224-4889945,Mumbai,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,< 0.125,INR,0.129481 - 0.150045,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,407-9347574-8344354,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,L,Shipped,< 0.125,INR,0.0728844 - 0.101365,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-1508707-5889959,Rohtak,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Kurta,S,Shipped,< 0.125,INR,< 0.0728844,Haryana,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,406-1776160-3165144,Nagpur,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Top,XXL,Shipped,< 0.125,INR,0.0728844 - 0.101365,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,408-7333718-6901105,Hyderabad,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,XS,Shipped,< 0.125,INR,< 0.0728844,Telangana,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,408-6869309-5921945,Noida,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,< 0.125,INR,≥ 0.150045,Uttar pradesh,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-8989470-8801913,Bengaluru,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,0.101365 - 0.129481,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-5709864-9565100,Lucknow,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,< 0.125,INR,0.129481 - 0.150045,Uttar pradesh,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,406-0600507-9664307,Thane,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,< 0.125,INR,0.129481 - 0.150045,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-0592055-7701145,Jhansi,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,0.101365 - 0.129481,Uttar pradesh,0.185215 - 0.40401,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,171-7415493-1403544,Indore,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,0.129481 - 0.150045,Madhya pradesh,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,403-7433211-1396333,Chennai,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,M,Shipped,< 0.125,INR,0.0728844 - 0.101365,Tamil nadu,0.56368 - 0.691869,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,406-7913524-8729923,Pune,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XXL,Shipped,< 0.125,INR,< 0.0728844,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,402-7832846-8112356,Ghaziabad,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,< 0.125,INR,0.129481 - 0.150045,Uttar pradesh,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,404-4799184-0650750,Noida,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,M,Shipped,< 0.125,INR,0.0728844 - 0.101365,Uttar pradesh,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,405-3425483-0562711,Nashik,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,408-2776127-3019500,Ghaziabad,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XXL,Shipped,< 0.125,INR,< 0.0728844,Uttar pradesh,< 0.185215,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,171-7173124-7979515,Pune,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.129481 - 0.150045,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,171-7173124-7979515,Pune,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
No,171-7173124-7979515,Pune,≥ 0.765048,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.129481 - 0.150045,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,< 0.2166667,≥ 0.833333,single_value
